layer,row,column,Reach,Stage,Conductanc,Bottom,,,,
1,65,217,441,734.550000,23639.800000,731.550000,,,,
1,64,217,441,734.000000,29567.760000,731.000000,,,,
1,63,217,441,734.550000,28400.210000,731.550000,,,,
1,62,217,441,734.000000,29454.920000,731.000000,,,,
1,61,217,441,734.550000,17210.350000,731.550000,,,,
1,100,218,441,747.000000,25797.890000,744.000000,,,,
1,99,218,441,744.000000,28642.600000,741.000000,,,,
1,98,218,441,749.000000,16246.860000,746.000000,,,,
1,77,218,441,744.780000,20167.820000,741.780000,,,,
1,73,218,441,734.550000,29943.760000,731.550000,,,,
1,72,218,441,730.000000,29943.760000,727.000000,,,,
1,71,218,441,724.000000,29943.760000,721.000000,,,,
1,70,218,441,731.000000,28043.380000,728.000000,,,,
1,69,218,441,734.550000,24906.610000,731.550000,,,,
1,68,218,441,734.550000,29851.080000,731.550000,,,,
1,67,218,441,733.000000,18899.540000,730.000000,,,,
1,65,218,441,734.550000,29943.760000,731.550000,,,,
1,64,218,441,733.000000,29943.760000,730.000000,,,,
1,63,218,441,734.000000,28909.360000,731.000000,,,,
1,62,218,441,734.000000,29943.760000,731.000000,,,,
1,61,218,441,734.000000,29943.760000,731.000000,,,,
1,60,218,441,734.000000,27875.040000,731.000000,,,,
1,100,219,441,753.000000,22069.730000,750.000000,,,,
1,99,219,441,744.000000,29943.760000,741.000000,,,,
1,98,219,441,745.000000,29943.760000,742.000000,,,,
1,94,219,441,743.910000,18464.370000,740.910000,,,,
1,86,219,441,739.640000,18181.660000,736.640000,,,,
1,74,219,441,735.980000,22358.720000,732.980000,,,,
1,73,219,441,733.000000,29943.760000,730.000000,,,,
1,72,219,441,729.000000,29608.920000,726.000000,,,,
1,71,219,441,731.000000,22516.020000,728.000000,,,,
1,70,219,441,734.000000,20376.630000,731.000000,,,,
1,69,219,441,734.000000,23099.530000,731.000000,,,,
1,68,219,441,731.000000,29928.580000,728.000000,,,,
1,67,219,441,730.000000,19826.930000,727.000000,,,,
1,65,219,441,734.550000,29943.760000,731.550000,,,,
1,64,219,441,733.000000,29943.760000,730.000000,,,,
1,63,219,441,733.000000,29943.760000,730.000000,,,,
1,62,219,441,733.000000,29943.760000,730.000000,,,,
1,61,219,441,733.000000,29943.760000,730.000000,,,,
1,60,219,441,733.000000,29943.760000,730.000000,,,,
1,59,219,441,734.550000,29943.760000,731.550000,,,,
1,58,219,441,734.550000,29943.760000,731.550000,,,,
1,57,219,441,734.550000,28462.230000,731.550000,,,,
1,99,220,441,747.000000,24752.000000,744.000000,,,,
1,98,220,441,746.000000,28509.600000,743.000000,,,,
1,77,220,441,743.170000,16407.990000,740.170000,,,,
1,76,220,441,736.000000,18512.890000,733.000000,,,,
1,74,220,441,735.720000,23157.550000,732.720000,,,,
1,73,220,441,731.000000,29943.760000,728.000000,,,,
1,72,220,441,731.000000,29363.240000,728.000000,,,,
1,71,220,441,734.550000,25114.430000,731.550000,,,,
1,70,220,441,734.550000,22729.970000,731.550000,,,,
1,69,220,441,734.550000,19718.530000,731.550000,,,,
1,68,220,441,734.550000,29943.760000,731.550000,,,,
1,67,220,441,734.000000,29943.760000,731.000000,,,,
1,66,220,441,734.550000,29895.230000,731.550000,,,,
1,65,220,441,734.550000,29943.760000,731.550000,,,,
1,64,220,441,734.550000,29943.760000,731.550000,,,,
1,63,220,441,733.000000,29943.760000,730.000000,,,,
1,62,220,441,733.000000,29943.760000,730.000000,,,,
1,61,220,441,733.000000,29943.760000,730.000000,,,,
1,60,220,441,732.000000,29943.760000,729.000000,,,,
1,59,220,441,732.000000,29943.760000,729.000000,,,,
1,58,220,441,732.000000,29943.760000,729.000000,,,,
1,57,220,441,734.000000,29489.650000,731.000000,,,,
1,102,221,441,754.530000,25091.970000,751.530000,,,,
1,101,221,441,754.000000,24576.920000,751.000000,,,,
1,100,221,441,749.000000,23884.480000,746.000000,,,,
1,99,221,441,747.000000,23770.800000,744.000000,,,,
1,92,221,441,745.000000,15038.680000,742.000000,,,,
1,90,221,441,745.790000,15396.360000,742.790000,,,,
1,82,221,441,738.980000,15128.450000,735.980000,,,,
1,81,221,441,738.980000,18106.310000,735.980000,,,,
1,80,221,441,738.980000,23537.380000,735.980000,,,,
1,79,221,441,738.980000,28992.380000,735.980000,,,,
1,74,221,441,735.600000,17537.670000,732.600000,,,,
1,73,221,441,733.000000,16371.120000,730.000000,,,,
1,72,221,441,734.000000,29877.600000,731.000000,,,,
1,71,221,441,734.550000,29943.760000,731.550000,,,,
1,70,221,441,734.550000,29706.280000,731.550000,,,,
1,69,221,441,734.550000,29943.760000,731.550000,,,,
1,68,221,441,734.550000,29943.760000,731.550000,,,,
1,67,221,441,734.550000,29943.760000,731.550000,,,,
1,66,221,441,734.550000,29943.760000,731.550000,,,,
1,65,221,441,734.550000,29943.760000,731.550000,,,,
1,64,221,441,734.550000,29943.760000,731.550000,,,,
1,63,221,441,734.550000,29943.760000,731.550000,,,,
1,62,221,441,734.000000,29943.760000,731.000000,,,,
1,61,221,441,734.000000,29943.760000,731.000000,,,,
1,60,221,441,734.000000,29943.760000,731.000000,,,,
1,59,221,441,734.000000,29943.760000,731.000000,,,,
1,58,221,441,734.000000,29427.560000,731.000000,,,,
1,57,221,441,734.550000,17753.230000,731.550000,,,,
1,102,222,441,751.000000,19500.680000,748.000000,,,,
1,92,222,441,748.800000,22624.330000,745.800000,,,,
1,85,222,441,738.980000,24455.880000,735.980000,,,,
1,84,222,441,738.980000,15959.090000,735.980000,,,,
1,83,222,441,738.980000,22518.470000,735.980000,,,,
1,82,222,441,738.980000,29943.760000,735.980000,,,,
1,81,222,441,735.000000,29943.760000,732.000000,,,,
1,80,222,441,736.000000,28733.740000,733.000000,,,,
1,79,222,441,736.000000,24136.830000,733.000000,,,,
1,76,222,441,736.820000,25128.150000,733.820000,,,,
1,75,222,441,736.820000,29943.760000,733.820000,,,,
1,74,222,441,737.000000,24613.400000,734.000000,,,,
1,72,222,441,734.550000,19785.690000,731.550000,,,,
1,71,222,441,734.550000,29943.760000,731.550000,,,,
1,70,222,441,734.550000,29943.760000,731.550000,,,,
1,69,222,441,734.550000,29943.760000,731.550000,,,,
1,68,222,441,734.550000,29943.760000,731.550000,,,,
1,67,222,441,734.550000,29943.760000,731.550000,,,,
1,66,222,441,734.550000,29943.760000,731.550000,,,,
1,65,222,441,734.550000,29943.760000,731.550000,,,,
1,64,222,441,734.550000,29943.760000,731.550000,,,,
1,63,222,441,734.550000,29943.760000,731.550000,,,,
1,62,222,441,734.550000,29943.760000,731.550000,,,,
1,61,222,441,734.550000,29943.760000,731.550000,,,,
1,60,222,441,734.550000,29943.760000,731.550000,,,,
1,59,222,441,734.550000,29943.680000,731.550000,,,,
1,58,222,441,734.550000,29387.240000,731.550000,,,,
1,57,222,441,734.550000,19178.950000,731.550000,,,,
1,82,223,441,737.000000,27514.680000,734.000000,,,,
1,81,223,441,737.000000,27625.300000,734.000000,,,,
1,75,223,441,736.820000,16261.350000,733.820000,,,,
1,74,223,441,736.330000,28112.220000,733.330000,,,,
1,73,223,441,734.890000,17800.290000,731.890000,,,,
1,72,223,441,734.550000,18065.290000,731.550000,,,,
1,71,223,441,734.550000,18825.190000,731.550000,,,,
1,70,223,441,734.550000,29943.760000,731.550000,,,,
1,69,223,441,734.550000,29943.760000,731.550000,,,,
1,68,223,441,734.550000,29943.760000,731.550000,,,,
1,67,223,441,734.550000,29943.760000,731.550000,,,,
1,66,223,441,734.550000,29943.760000,731.550000,,,,
1,65,223,441,734.550000,29943.760000,731.550000,,,,
1,64,223,441,734.550000,29943.760000,731.550000,,,,
1,63,223,441,734.550000,29943.760000,731.550000,,,,
1,62,223,441,734.550000,29943.760000,731.550000,,,,
1,61,223,441,734.550000,29943.760000,731.550000,,,,
1,60,223,441,734.550000,29943.760000,731.550000,,,,
1,59,223,441,734.550000,29943.680000,731.550000,,,,
1,58,223,441,734.550000,29943.830000,731.550000,,,,
1,57,223,441,734.550000,18066.370000,731.550000,,,,
1,82,224,441,738.980000,23817.100000,735.980000,,,,
1,80,224,441,738.980000,19363.850000,735.980000,,,,
1,74,224,441,736.210000,17625.210000,733.210000,,,,
1,73,224,441,734.000000,29873.620000,731.000000,,,,
1,72,224,441,734.550000,29911.870000,731.550000,,,,
1,71,224,441,734.550000,24689.600000,731.550000,,,,
1,70,224,441,734.550000,29943.760000,731.550000,,,,
1,69,224,441,734.550000,29943.760000,731.550000,,,,
1,68,224,441,734.550000,29943.760000,731.550000,,,,
1,67,224,441,734.550000,29943.760000,731.550000,,,,
1,66,224,441,734.550000,29874.380000,731.550000,,,,
1,65,224,441,734.550000,28176.150000,731.550000,,,,
1,64,224,441,734.550000,29943.760000,731.550000,,,,
1,63,224,441,734.550000,29943.760000,731.550000,,,,
1,62,224,441,734.550000,29943.760000,731.550000,,,,
1,61,224,441,734.550000,29943.760000,731.550000,,,,
1,60,224,441,734.550000,29943.760000,731.550000,,,,
1,59,224,441,734.550000,29943.760000,731.550000,,,,
1,58,224,441,734.550000,29943.680000,731.550000,,,,
1,98,225,441,751.000000,26774.410000,748.000000,,,,
1,97,225,441,751.020000,15533.500000,748.020000,,,,
1,85,225,441,748.640000,15229.400000,745.640000,,,,
1,83,225,441,738.980000,19248.480000,735.980000,,,,
1,82,225,441,738.980000,29943.760000,735.980000,,,,
1,72,225,441,734.550000,15974.500000,731.550000,,,,
1,71,225,441,734.550000,28150.540000,731.550000,,,,
1,70,225,441,734.550000,26704.960000,731.550000,,,,
1,69,225,441,734.550000,21789.010000,731.550000,,,,
1,68,225,441,734.550000,29943.760000,731.550000,,,,
1,67,225,441,734.550000,29943.760000,731.550000,,,,
1,66,225,441,734.550000,26776.410000,731.550000,,,,
1,65,225,441,734.550000,15112.810000,731.550000,,,,
1,64,225,441,734.550000,29943.760000,731.550000,,,,
1,63,225,441,734.550000,29943.760000,731.550000,,,,
1,62,225,441,734.550000,29943.760000,731.550000,,,,
1,61,225,441,734.550000,29943.760000,731.550000,,,,
1,60,225,441,734.550000,29943.760000,731.550000,,,,
1,59,225,441,734.550000,29943.760000,731.550000,,,,
1,58,225,441,734.550000,29943.760000,731.550000,,,,
1,57,225,441,734.550000,26910.560000,731.550000,,,,
1,159,192,444,841.000000,17009.050000,838.000000,,,,
1,155,196,444,819.640000,16419.410000,816.640000,,,,
1,161,197,444,837.740000,20013.580000,834.740000,,,,
1,158,197,444,828.170000,16914.840000,825.170000,,,,
1,155,197,444,815.000000,25647.030000,812.000000,,,,
1,152,197,444,813.000000,28428.270000,810.000000,,,,
1,151,197,444,813.000000,21156.290000,810.000000,,,,
1,158,198,444,826.000000,25269.580000,823.000000,,,,
1,152,198,444,815.000000,29634.530000,812.000000,,,,
1,151,198,444,811.000000,29935.860000,808.000000,,,,
1,152,199,444,819.640000,22632.230000,816.640000,,,,
1,151,199,444,811.000000,29943.760000,808.000000,,,,
1,149,202,444,792.000000,18921.770000,789.000000,,,,
1,148,202,444,794.190000,21792.080000,791.190000,,,,
1,147,202,444,794.190000,19301.450000,791.190000,,,,
1,148,203,444,794.000000,26838.040000,791.000000,,,,
1,147,203,444,790.870000,16540.220000,787.870000,,,,
1,145,206,444,737.610000,19383.010000,734.610000,,,,
1,143,208,444,737.000000,21915.650000,734.000000,,,,
1,147,210,444,754.000000,15728.210000,751.000000,,,,
1,146,212,444,737.610000,16027.780000,734.610000,,,,
1,145,212,444,737.000000,15041.980000,734.000000,,,,
1,144,212,444,736.000000,23586.440000,733.000000,,,,
1,138,212,444,736.050000,22773.580000,733.050000,,,,
1,146,213,444,736.000000,26324.370000,733.000000,,,,
1,145,213,444,734.000000,28882.690000,731.000000,,,,
1,145,214,444,734.000000,15815.900000,731.000000,,,,
1,145,215,444,733.000000,17439.240000,730.000000,,,,
1,136,215,444,731.000000,24372.860000,728.000000,,,,
1,146,216,444,734.000000,15907.660000,731.000000,,,,
1,145,216,444,732.000000,17299.730000,729.000000,,,,
1,147,217,444,732.090000,23078.060000,729.090000,,,,
1,146,217,444,732.000000,28368.710000,729.000000,,,,
1,141,217,444,732.000000,24845.060000,729.000000,,,,
1,140,217,444,731.000000,29242.360000,728.000000,,,,
1,139,217,444,734.000000,29943.760000,731.000000,,,,
1,149,218,444,731.750000,23598.100000,728.750000,,,,
1,143,218,444,731.000000,29943.760000,728.000000,,,,
1,142,218,444,731.000000,29943.760000,728.000000,,,,
1,141,218,444,735.700000,29943.760000,732.700000,,,,
1,140,218,444,745.600000,29943.760000,742.600000,,,,
1,139,218,444,758.340000,29943.760000,755.340000,,,,
1,148,219,444,730.000000,18348.000000,727.000000,,,,
1,144,219,444,731.000000,25044.750000,728.000000,,,,
1,143,219,444,732.000000,29943.760000,729.000000,,,,
1,142,219,444,731.000000,29943.760000,728.000000,,,,
1,141,219,444,734.880000,29943.760000,731.880000,,,,
1,140,219,444,742.840000,29943.760000,739.840000,,,,
1,139,219,444,754.000000,29943.760000,751.000000,,,,
1,147,220,444,730.000000,29943.760000,727.000000,,,,
1,146,220,444,737.150000,29943.760000,734.150000,,,,
1,145,220,444,734.000000,29943.760000,731.000000,,,,
1,144,220,444,732.000000,29907.880000,729.000000,,,,
1,143,220,444,731.000000,29943.760000,728.000000,,,,
1,142,220,444,735.050000,29943.760000,732.050000,,,,
1,141,220,444,735.110000,29943.760000,732.110000,,,,
1,140,220,444,739.000000,29943.760000,736.000000,,,,
1,139,220,444,757.000000,29943.760000,754.000000,,,,
1,138,220,444,760.970000,29943.760000,757.970000,,,,
1,176,221,444,754.000000,17009.890000,751.000000,,,,
1,147,221,444,733.000000,29943.760000,730.000000,,,,
1,146,221,444,738.420000,29943.760000,735.420000,,,,
1,145,221,444,734.890000,29943.760000,731.890000,,,,
1,144,221,444,734.890000,29943.760000,731.890000,,,,
1,143,221,444,733.000000,29943.760000,730.000000,,,,
1,142,221,444,735.110000,29943.760000,732.110000,,,,
1,141,221,444,735.000000,29943.760000,732.000000,,,,
1,140,221,444,736.950000,29943.760000,733.950000,,,,
1,139,221,444,741.790000,29943.760000,738.790000,,,,
1,149,222,444,732.210000,17330.010000,729.210000,,,,
1,148,222,444,732.000000,29307.590000,729.000000,,,,
1,147,222,444,735.000000,29943.760000,732.000000,,,,
1,146,222,444,737.230000,29943.760000,734.230000,,,,
1,145,222,444,734.890000,29943.760000,731.890000,,,,
1,144,222,444,734.890000,29943.760000,731.890000,,,,
1,143,222,444,736.000000,29943.760000,733.000000,,,,
1,142,222,444,735.110000,29943.760000,732.110000,,,,
1,141,222,444,736.000000,29943.760000,733.000000,,,,
1,140,222,444,737.000000,29943.760000,734.000000,,,,
1,149,223,444,734.000000,29919.610000,731.000000,,,,
1,148,223,444,738.000000,29943.760000,735.000000,,,,
1,147,223,444,737.000000,29943.760000,734.000000,,,,
1,146,223,444,734.000000,29943.760000,731.000000,,,,
1,145,223,444,737.000000,29943.760000,734.000000,,,,
1,144,223,444,736.000000,29943.760000,733.000000,,,,
1,143,223,444,737.490000,29943.760000,734.490000,,,,
1,142,223,444,737.660000,29943.760000,734.660000,,,,
1,141,223,444,736.000000,29943.760000,733.000000,,,,
1,152,224,444,730.910000,24195.400000,727.910000,,,,
1,151,224,444,733.000000,29480.600000,730.000000,,,,
1,150,224,444,735.000000,29943.760000,732.000000,,,,
1,149,224,444,734.000000,29943.760000,731.000000,,,,
1,148,224,444,738.000000,29943.760000,735.000000,,,,
1,147,224,444,739.000000,29943.760000,736.000000,,,,
1,146,224,444,740.350000,29943.760000,737.350000,,,,
1,145,224,444,740.300000,29943.760000,737.300000,,,,
1,144,224,444,739.370000,29943.760000,736.370000,,,,
1,143,224,444,739.240000,29943.760000,736.240000,,,,
1,180,225,444,768.980000,16082.430000,765.980000,,,,
1,155,225,444,734.000000,24583.280000,731.000000,,,,
1,154,225,444,733.000000,29943.760000,730.000000,,,,
1,152,225,444,730.760000,16719.600000,727.760000,,,,
1,151,225,444,730.760000,29082.760000,727.760000,,,,
1,150,225,444,732.900000,26988.970000,729.900000,,,,
1,149,225,444,738.000000,29338.790000,735.000000,,,,
1,148,225,444,738.000000,29943.760000,735.000000,,,,
1,147,225,444,738.000000,29943.760000,735.000000,,,,
1,146,225,444,739.720000,29943.760000,736.720000,,,,
1,145,225,444,739.350000,29943.760000,736.350000,,,,
1,144,225,444,739.350000,29943.760000,736.350000,,,,
1,143,225,444,739.320000,29943.760000,736.320000,,,,
1,142,209,444,735.000000,20523.350000,732.000000,,,,
1,142,210,444,737.000000,21881.920000,734.000000,,,,
1,141,210,444,736.000000,19996.030000,733.000000,,,,
1,142,211,444,737.000000,26191.220000,734.000000,,,,
1,143,212,444,735.000000,22989.140000,732.000000,,,,
1,138,216,445,731.000000,29867.870000,728.000000,,,,
1,137,216,445,733.000000,29943.760000,730.000000,,,,
1,138,217,445,735.320000,29943.760000,732.320000,,,,
1,137,217,445,734.720000,29943.760000,731.720000,,,,
1,136,217,445,731.000000,29943.760000,728.000000,,,,
1,133,217,445,734.720000,18933.810000,731.720000,,,,
1,138,218,445,757.140000,29943.760000,754.140000,,,,
1,137,218,445,735.260000,29943.760000,732.260000,,,,
1,136,218,445,732.000000,29943.760000,729.000000,,,,
1,135,218,445,731.000000,29943.760000,728.000000,,,,
1,132,218,445,730.000000,20322.810000,727.000000,,,,
1,138,219,445,763.360000,29943.760000,760.360000,,,,
1,137,219,445,741.520000,29943.760000,738.520000,,,,
1,136,219,445,734.720000,29943.760000,731.720000,,,,
1,135,219,445,732.000000,29943.760000,729.000000,,,,
1,134,219,445,732.000000,29943.760000,729.000000,,,,
1,137,220,445,757.810000,29943.760000,754.810000,,,,
1,136,220,445,734.790000,29943.760000,731.790000,,,,
1,135,220,445,733.000000,29943.760000,730.000000,,,,
1,134,220,445,732.000000,29943.760000,729.000000,,,,
1,133,220,445,732.000000,29943.760000,729.000000,,,,
1,138,221,445,764.580000,29943.760000,761.580000,,,,
1,137,221,445,739.710000,29943.760000,736.710000,,,,
1,136,221,445,736.940000,29943.760000,733.940000,,,,
1,135,221,445,734.720000,29943.760000,731.720000,,,,
1,134,221,445,733.000000,29075.250000,730.000000,,,,
1,133,221,445,732.000000,28947.770000,729.000000,,,,
1,132,221,445,733.000000,25035.550000,730.000000,,,,
1,139,222,445,739.250000,29943.760000,736.250000,,,,
1,138,222,445,739.640000,29943.760000,736.640000,,,,
1,137,222,445,738.680000,29943.760000,735.680000,,,,
1,136,222,445,734.720000,24787.110000,731.720000,,,,
1,133,222,445,734.000000,19162.090000,731.000000,,,,
1,128,222,445,748.910000,16714.850000,745.910000,,,,
1,140,223,445,739.270000,29943.760000,736.270000,,,,
1,139,223,445,739.000000,29943.760000,736.000000,,,,
1,138,223,445,739.310000,29943.760000,736.310000,,,,
1,137,223,445,738.660000,26985.070000,735.660000,,,,
1,142,224,445,738.000000,29943.760000,735.000000,,,,
1,141,224,445,736.000000,29943.760000,733.000000,,,,
1,140,224,445,736.000000,29943.760000,733.000000,,,,
1,139,224,445,736.000000,29943.760000,733.000000,,,,
1,138,224,445,737.000000,25664.210000,734.000000,,,,
1,142,225,445,739.270000,29943.760000,736.270000,,,,
1,141,225,445,733.000000,29943.680000,730.000000,,,,
1,140,225,445,737.000000,29943.830000,734.000000,,,,
1,139,225,445,737.000000,29943.680000,734.000000,,,,
1,138,225,445,736.000000,15414.530000,733.000000,,,,
1,113,177,446,794.790000,20055.820000,791.790000,,,,
1,115,178,446,794.790000,18365.170000,791.790000,,,,
1,113,178,446,794.790000,28837.150000,791.790000,,,,
1,112,178,446,790.000000,29935.400000,787.000000,,,,
1,116,179,446,792.000000,16577.320000,789.000000,,,,
1,115,179,446,791.000000,16190.130000,788.000000,,,,
1,114,179,446,791.000000,15550.440000,788.000000,,,,
1,112,179,446,792.000000,17375.160000,789.000000,,,,
1,83,181,446,753.890000,29943.760000,750.890000,,,,
1,82,181,446,753.890000,29943.760000,750.890000,,,,
1,81,181,446,753.890000,29943.760000,750.890000,,,,
1,80,181,446,753.890000,24316.670000,750.890000,,,,
1,84,182,446,753.890000,17420.230000,750.890000,,,,
1,83,182,446,753.890000,29943.760000,750.890000,,,,
1,82,182,446,753.890000,29943.760000,750.890000,,,,
1,81,182,446,752.000000,29943.760000,749.000000,,,,
1,80,182,446,751.000000,29943.760000,748.000000,,,,
1,79,182,446,753.890000,25537.260000,750.890000,,,,
1,83,183,446,753.890000,29943.760000,750.890000,,,,
